entry,exit,exit_type,stop_loss,shares,invested,expected_profit,market_regime,technical_analysis,fibonacci_levels,confidence,date,ticker
70.4545602102551,68.69,stop_loss,68.69,0.0,0.0,0.0,normal,"{'price_action': 'strong_bearish', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'support', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 72.03682442541457, 'fib_236': 70.1651681459982, 'fib_382': 69.00727909178298, 'fib_500': 68.0714509520748, 'fib_618': 67.13562281236662, 'fib_786': 65.80325732532445, 'fib_100': 64.10607747873503}",0.5,2022-01-04,SOXL
285.80492611750503,303.3,trailing_stop,278.66,5.0,1429.02,87.48,normal,"{'price_action': 'strong_bullish', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'strong_support', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 312.6831323354522, 'fib_236': 304.85978244561505, 'fib_382': 300.01991344597, 'fib_500': 296.10823850105146, 'fib_618': 292.1965635561329, 'fib_786': 286.6273992277742, 'fib_100': 279.5333446666507}",0.5,2022-01-04,SOXS
179.25419002967348,176.3783416748047,close,174.77,0.0,0.0,0.0,normal,"{'price_action': 'bearish', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'strong_support', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 179.55845745447346, 'fib_236': 178.67359985759109, 'fib_382': 178.12618795443507, 'fib_500': 177.68375915599387, 'fib_618': 177.2413303575527, 'fib_786': 176.61143172926356, 'fib_100': 175.8090608575143}",0.5,2022-01-04,AAPL
325.1157552681164,316.99,stop_loss,316.99,0.0,0.0,0.0,normal,"{'price_action': 'bearish', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'strong_support', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 325.4750455603239, 'fib_236': 323.3943317985759, 'fib_382': 322.1071105730877, 'fib_500': 321.06675369221364, 'fib_618': 320.0263968113396, 'fib_786': 318.5452107436546, 'fib_100': 316.6584618241034}",0.5,2022-01-04,MSFT
30.22185023080997,29.47,stop_loss,29.47,0.0,0.0,0.0,normal,"{'price_action': 'strong_bearish', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'support', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 30.41250230504059, 'fib_236': 29.913329340833556, 'fib_382': 29.604518947722422, 'fib_500': 29.354932465618905, 'fib_618': 29.105345983515388, 'fib_786': 28.750002517469703, 'fib_100': 28.29736262619722}",0.5,2022-01-04,NVDA
396.51666259765625,386.6,stop_loss,386.6,0.0,0.0,0.0,normal,"{'price_action': 'strong_bearish', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'strong_support', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 402.6666564941406, 'fib_236': 395.98392700195313, 'fib_382': 391.84969604492187, 'fib_500': 388.5083312988281, 'fib_618': 385.1669665527344, 'fib_786': 380.4097692871094, 'fib_100': 374.3500061035156}",0.5,2022-01-04,TSLA
170.43800354003906,167.52200317382812,close,166.18,0.0,0.0,0.0,normal,"{'price_action': 'bearish', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'strong_support', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 171.39999389648438, 'fib_236': 170.20807794189454, 'fib_382': 169.47070620727538, 'fib_500': 168.87474822998047, 'fib_618': 168.27879025268555, 'fib_786': 167.43030770874023, 'fib_100': 166.34950256347656}",0.5,2022-01-04,AMZN
144.52921565689223,143.53866577148438,close,140.92,0.0,0.0,0.0,normal,"{'price_action': 'bearish', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'strong_support', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 145.61172805654422, 'fib_236': 144.96225859698322, 'fib_382': 144.56046816861073, 'fib_500': 144.23573343883024, 'fib_618': 143.91099870904975, 'fib_786': 143.44866451749783, 'fib_100': 142.85973882111625}",0.5,2022-01-04,GOOGL
338.095170221446,334.6938171386719,close,329.64,0.0,0.0,0.0,normal,"{'price_action': 'bearish', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'support', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 341.2180219087376, 'fib_236': 338.58454925574057, 'fib_382': 336.95536702125935, 'fib_500': 335.63863069476076, 'fib_618': 334.32189436826224, 'fib_786': 332.447218920366, 'fib_100': 330.05923948078396}",0.5,2022-01-04,META
151.00999450683594,147.23,stop_loss,147.23,0.0,0.0,0.0,normal,"{'price_action': 'strong_bearish', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'strong_support', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 152.4199981689453, 'fib_236': 149.65407788085938, 'fib_382': 147.9429577026367, 'fib_500': 146.55999755859375, 'fib_618': 145.1770374145508, 'fib_786': 143.20807720947266, 'fib_100': 140.6999969482422}",0.5,2022-01-04,AMD
